descriptif,nom_plage,commune,photo,nature_baignade,grand_territoire,source,date_ouverture,date_fermeture,date_detail,id,lon,lat
"Très belle plage de sable fin aux allures encore sauvages. C'est une des plages les plus calmes de la côte ouest de l'île d'Oléron, idéale en famille avec son Club Mickey.
Parking à vélos à l'entrée de la plage et desservie par la navette estivale en saison.

Estran rocheux à marée basse et écluse à poisson.

Les animaux ne sont pas acceptés sur la plage, se référer à la règlementation/arrêté municipal affiché à l’entrée de la plage et ceci toute l'année jour et nuit.",Plage des Sable Vignier ,SAINT GEORGES D OLERON,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/465/27/164906/ext.JPG,Plage oceane,Marennes Oléron,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",229,-1.3860220000000005,45.959193000033615
"Située à l'ouest de l'île face à l'océan Atlantique, cette belle plage de sable fin bordée de dunes,  offre plusieurs kilomètres de plaisirs à ceux qui la parcourent : Promenades, baignades vivifiantes ou encore sports nautiques...
Cette plage est appréciée des surfers et body-boarders.

",Plage des Seulières,SAINT DENIS D OLERON,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/463/27/287740/plage-des-seuliy-res-st-denis.jpg,Plage oceane,Marennes Oléron,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",261,-1.3891699999999991,46.001225000033365
"En plein cœur de la station, posez votre serviette sur la plage du Bureau (250m). Bordée par ses villas Belle Epoque, c’est une plage animée par ses terrasses et ses clubs de plage.
Plage familiale, baignade surveillée du 4 juillet au 30 août 2020 de 11h à 19h.
Plage équipée pour les personnes à mobilité réduite (avec un fauteuil roulant amphibie est à disposition en prêt).
Le sentier des douaniers longe cette plage.
Les animaux ne sont pas acceptés sur la plage, se référer à la réglementation/arrêté municipal affiché à l’entrée de la plage.
",Plage du Bureau,SAINT PALAIS SUR MER,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/699/27/165127/Plage-du-Centre-OMT-St-Palais-sur-Mer-.jpg,Plage oceane,Royan Atlantique,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",262,-1.088376,45.64194800003541
"Entourée de rochers, la conche du Chay est la plus intime, la plus familiale des plages de Royan, labellisée Pavillon Bleu en 2019.

Les animaux ne sont pas autorisés, se référer à l’ arrêté municipal affiché à l’entrée de la plage.

Une signalisation particulière est mise en place sur chaque site indiquant quelles sont les mesures sanitaires obligatoires.
",Plage du Chay,ROYAN,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/699/27/212240/Plage-du-Chay-Royan-1.jpg,Plage oceane,Royan Atlantique,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",217,-1.0425639999999998,45.61990600003556
"Cette belle plage de sable située sur la côte sud de l'île est idéale pour la baignade des petits et des grands (plage surveillée en saison). 
Cette plage est équipée d'une rampe d'accès ainsi que de douches et de toilettes.
Un tiralo est également disponible sur cette plage en juillet et août. 

De juin à septembre, retrouvez l'école de voile LES DAUPHINS (tél : 05 46 29 80 29) sur la plage du Peu Ragot. ""LES DAUPHINS"" propose l'initiation et le perfectionnement tous niveaux sur optimist, dériveur, catamaran, planche à voile et ski nautique. Location de matériel. Moniteurs diplômés d'Etat ou fédéral.

Les animaux sont interdits sur la plage du 1er  juin au 30 septembre et pendant les vacances scolaires toutes zones confondues.",Plage du Peu Ragot,LA COUARDE SUR MER,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/675/27/39577/DSC00300.jpg,Plage oceane,Ile de Ré,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",179,-1.434402,46.19168500003226
"Ouverture des plages autorisée de 7h à 20h en mode dynamique :

? Activités nautiques autorisées
– Baignade
– Surf et activités associées
– Kite surf ( Sur les plages de la Pointe Espagnole, de la Bouverie, du Vieux Phare et du Phare de la Coubre)
– Paddle, kayak, planche à voile
– Voile légère (dériveurs)
– Pêche à pied
? Activités sportives autorisées
– Marche à pied avec un écart de 5m entre les marcheurs
– Course à pied avec un écart de 10m entre les coureurs
? Pratiques interdites
– Pique-nique
– Position statique (bain de soleil)
– Jeux sur le sable (jeux collectifs)
– Animaux (même tenus en laisse)
– Alcool
– Rassemblement de plus de 10 personnes

Plage de la Côte Sauvage surveillée l’été par des Maîtres Nageurs Sauveteurs à 16,5 km de Ronce-les-Bains, accessible depuis les parkings vélos et voitures par un sentier de sable légèrement en pente de 420 mètres, s'y baigner requiert une grande prudence. Dominée par notre géant de lumière, habillé de rouge et blanc qui garde l’entrée de l’estuaire de la Gironde, plus grand estuaire d’Europe,  annonce le retour à la civilisation avec la Palmyre et sa baie de Bonne Anse toute proche. Quelques pierres sur la plage rappelle les vestige de l’ancien sémaphore. Food truck au Phare de La Coubre, tables de pique-nique. Surf, bodyboard : se référer à l’arrêté municipal.

Un portique (hauteur 2m) limite l’accès au parking. Stationnement interdit de minuit à 6 h – interdiction d’allumer feu et barbecue en forêt

Les chiens tenus en laisse sont autorisés toute l’année en dehors des zones de baignade surveillées. Les propriétaires d’animaux devront prendre toutes les mesures nécessaires au respect de la propreté des plages fréquentées.

Le stationnement nocturne des campings cars est réglementé sur l’ensemble de la commune de La Tremblade/Ronce les Bains entre 23h et 9h, hors zone de stationnement prévue à cet effet : se référer à l’arrêté municipal.
",Plage de La Coubre,LA TREMBLADE,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/699/27/292146/ot-054.jpg,Plage oceane,Royan Atlantique,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",188,-1.2342400000000018,45.696260000035124
"La Conche du Pigeonnier est un havre de paix qui abrite sur son sable doré les familles et les enfants en quête de sérénité et de plaisirs familiaux

Les animaux ne sont pas autorisés, se référer à l’ arrêté municipal affiché à l’entrée de la plage.

Une signalisation particulière est mise en place sur chaque site indiquant quelles sont les activités autorisées et les mesures sanitaires obligatoires.",Plage du Pigeonnier,ROYAN,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/699/27/212243/Plage-du-Pigeonnier-Royan-1.jpg,Plage oceane,Royan Atlantique,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",216,-1.0469199999999999,45.62169200003552
"Ouverture des plages autorisée de 7h à 20h en mode dynamique :

? Activités nautiques autorisées
– Baignade
– Surf et activités associées
– Kite surf ( Sur les plages de la Pointe Espagnole, de la Bouverie, du Vieux Phare et du Phare de la Coubre)
– Paddle, kayak, planche à voile
– Voile légère (dériveurs)
– Pêche à pied
? Activités sportives autorisées
– Marche à pied avec un écart de 5m entre les marcheurs
– Course à pied avec un écart de 10m entre les coureurs
? Pratiques interdites
– Pique-nique
– Position statique (bain de soleil)
– Jeux sur le sable (jeux collectifs)
– Animaux (même tenus en laisse)
– Alcool
– Rassemblement de plus de 10 personnes

Plage de la Côte Sauvage surveillée l’été par des Maîtres Nageurs Sauveteurs à 12,5 km de Ronce-les-Bains accessible depuis les parkings vélos et voitures par un sentier de sable légèrement en pente de 750 mètres, s'y baigner requiert une grande prudence. Totalement sauvage avec ses dunes et sa forêt qui s’étendent à l’infini du nord au sud, senteurs de pins et d’iode garanti face à l’immensité de l’océan. Les passionnés de glisse surf, bodyboard trouveront ici de quoi satisfaire leurs envies : se référer à l’arrêté municipal.

La pratique du naturisme est autorisée entre la tranchée n°10 (plage de la Pointe Espagnole) et la tranchée n°32 (plage de la Bouverie). 

Un portique (hauteur 2m) limite l’accès au parking. Stationnement interdit de minuit à 6 h – interdiction d’allumer feu et barbecue en forêt.

Snack bar sous réserve.

Les chiens tenus en laisse sont autorisés toute l’année en dehors des zones de baignade surveillées. Les propriétaires d’animaux devront prendre toutes les mesures nécessaires au respect de la propreté des plages fréquentées.

Le stationnement nocturne des campings cars est réglementé sur l’ensemble de la commune de La Tremblade/Ronce les Bains entre 23h et 9h, hors zone de stationnement prévue à cet effet : se référer à l’arrêté municipal.
",Plage la Bouverie,LA TREMBLADE,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/699/27/292126/ot-31.jpg,Plage oceane,Royan Atlantique,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",263,-1.2390520000000007,45.7310830000349
"Prendre la D.25 en direction de la Palmyre, sur 3 km après la pointe de La Grande Côte. En forêt Les Combots d'Ansoine, stationner au parking Les Combots. Trajet de 5 min en passant sous le pont puis ligne 15, vers le poste de secours Les Combots. La partie naturiste est au nord, à droite, entre les lignes15 + 14 + 13 et 12 côté La Lède : naturisme toléré uniquement dans cette zone.

Baignade aménagée et surveillée du 4 juillet au 30 août 2020 de 11h à 19h.",Plage les Combots,SAINT PALAIS SUR MER,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/699/27/30378/Dune-Plage-Grande-Cote-OMT-St-Palais-sur-Mer.jpg,Plage oceane,Royan Atlantique,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",264,-1.1338230000000002,45.65952700003533
"Présences de club de plage, club de voile, bar, restaurants.
Horaires de surveillance de la zone de baignade : du samedi  4 juillet au  30 août de 11h à 19h.
Les animaux ne sont pas acceptés sur la plage, se référer à la règlementation/arrêté municipal affiché à l’entrée de la plage.

",Plage des Nonnes,MESCHERS SUR GIRONDE,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/699/27/157322/Bar-de-plage-et-poste-Nonnes-zoom-1-.JPG,Plage oceane,Royan Atlantique,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",205,-0.9654659999999998,45.56090900003587
"Présence d'un bar - restaurant. La baignade est surveillée du samedi du 4 juillet  au 30  août de 11h à 19h.
Juillet et août vous trouverez des activités nautiques.
Les animaux ne sont pas acceptés sur la plage, se référer à la règlementation/arrêté municipal affiché à l’entrée de la plage.
",Plage les Vergnes,MESCHERS SUR GIRONDE,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/699/27/157323/vergnes.jpg,Plage oceane,Royan Atlantique,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",204,-0.9716459999999993,45.564724000035845
"Plage de sable avec un grand solarium. Vue sur la Baie d'Yves, Châtelaillon et La Rochelle.  En pente douce, idéale pour les familles et la pratique des jeux de plage. 
Des places de stationnement adaptées sont reliées au chemin conduisant à la plage. 
Les sanitaires accessibles se situent à une centaine de mètres du point d'accueil. 
École de voile à proximité.

En juillet et août :
Plage équipée pour les handicapés moteur, auditif et visuel.
Une douche de plein air est accessible et un fauteuil de baignade « tiralos » est mis à disposition.
Beach volley.
Point location planche à voile, kayak, Stand up paddle...


",Plage Nord,FOURAS,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/920/27/25332/rochefort-ocean-fouras-plage-nord-nautisme5.jpg,Plage oceane,Rochefort Océan,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",170,-1.093224999999999,45.99213100003342
"Bordée par une partie des fortifications de l'île, la plage Ouest ou Grande Plage s'étend sur environ 1 kilomètre et offre une magnifique vue sur l'île d'oléron et le Fort Boyard. À marée basse, la pêche à pied est praticable, surtout sur la partie nord. ",Plage Ouest,ILE D AIX,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/920/27/335215/rochefort-ocean-ile-aix-plage-ouest-fort-boyard2.jpg,Plage oceane,Rochefort Océan,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",174,-1.1769949999999982,46.01779600003327
"Longue plage de sable fin aux vagues tonifiantes pour les surfeurs mais aussi à l'estran généreux pour les amateurs de pêche à pied.

La plage est surveillée durant la saison estivale. De nombreuses activités sont proposées pour petits &amp; grands (club de plage, aires de jeux pour enfants, club de voile, parcours de santé, tables de pique-nique, poste de secours, toilettes et douches accessibles aux personnes à mobilité réduite...)

Plage équipée pour accueillir les personnes à mobilité réduite grâce à un tapis d'accès Escal'à dunes, hippocampes, fauteuils Tiralos  pour se rendre dans l'eau.

Marée haute ou basse, la baignade est toujours possible.

En prolongement du secteur surveillé, une cale permet de mettre à l'eau jet ski ou bateau. Club de jetski, voile, kitesurf...

Chiens interdits du 1er juin au 30 septembre",Plage Sud,RIVEDOUX PLAGE,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/675/13/286091/photo-alain-laurent.jpg,Plage oceane,Ile de Ré,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",213,-1.2676429999999999,46.15611800003246
"L'anse de la Coue abrite cette charmante plage sud située entre le Fort Vauban et la Plage de l'Espérance, avec vue sur l'île Madame.
Plage de sable appréciée pour l'ombrage des arbres et la présence de bancs. A l'abri des vents dominants elle est le lieu parfait pour le farniente et la baignade. 
Club de plage avec piscine d'initiation en juillet et août.
Antioche Kayak.
Cercle Nautique de Fouras.

",Plage Sud,FOURAS,http://tourisme.charente-maritime.org:80/fichiers/fiches/photos/920/27/25333/rochefort-ocean-fouras-plage-sud1.jpg,Plage oceane,Rochefort Océan,Charente Tourisme,,,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",265,-1.0936109999999994,45.984021000033444
